user_id,country,gender,group,num_purchase_days,total_spent,converted
1026942,FRA,U,A,0,0.0,False
1026943,USA,M,B,0,0.0,False
1026944,USA,M,B,0,0.0,False
1026945,BRA,F,B,0,0.0,False
1026946,USA,F,A,0,0.0,False
1026947,MEX,F,A,0,0.0,False
1026948,GBR,M,B,0,0.0,False
1026949,FRA,F,A,0,0.0,False
1026950,USA,U,A,0,0.0,False
1026951,BRA,U,B,0,0.0,False
1026952,DEU,F,A,0,0.0,False
1026953,TUR,M,A,0,0.0,False
1026954,BRA,M,A,0,0.0,False
1026955,FRA,M,B,0,0.0,False
1026956,MEX,M,B,0,0.0,False
1026957,MEX,F,A,0,0.0,False
1026958,USA,F,A,0,0.0,False
1026959,BRA,M,A,0,0.0,False
1026960,BRA,F,B,0,0.0,False
1026961,AUS,F,A,0,0.0,False
1026962,USA,F,B,0,0.0,False
1026963,FRA,F,A,0,0.0,False
1026964,MEX,F,B,0,0.0,False
1026965,BRA,F,A,0,0.0,False
1026966,MEX,F,B,0,0.0,False
1026967,USA,M,B,1,7.74,True
1026968,FRA,M,A,0,0.0,False
1026969,USA,F,B,0,0.0,False
1026970,USA,F,B,0,0.0,False
1026971,BRA,F,A,0,0.0,False
1026972,BRA,M,A,0,0.0,False
1026973,ESP,F,B,0,0.0,False
1026974,USA,F,B,0,0.0,False
1026975,USA,M,A,0,0.0,False
1026976,MEX,F,B,0,0.0,False
1026977,MEX,M,B,0,0.0,False
1026978,DEU,M,B,0,0.0,False
1026979,GBR,M,A,0,0.0,False
1026980,ESP,F,B,0,0.0,False
1026981,USA,U,B,0,0.0,False
1026982,ESP,M,A,0,0.0,False
1026983,AUS,M,B,0,0.0,False
1026984,USA,M,A,0,0.0,False
1026985,TUR,F,B,0,0.0,False
1026986,FRA,F,A,0,0.0,False
1026987,UNK,F,B,0,0.0,False
1026988,BRA,U,B,0,0.0,False
1026989,USA,F,B,0,0.0,False
1026990,MEX,M,A,0,0.0,False
1026991,MEX,M,B,0,0.0,False
1026992,CAN,F,B,0,0.0,False
1026993,AUS,O,B,0,0.0,False
1026994,DEU,F,B,0,0.0,False
1026995,BRA,M,A,0,0.0,False
1026996,TUR,F,B,0,0.0,False
1026997,FRA,F,B,0,0.0,False
1026998,BRA,O,A,0,0.0,False
1026999,USA,U,B,0,0.0,False
1027000,BRA,F,B,0,0.0,False
1027001,GBR,M,A,0,0.0,False
1027002,USA,U,A,0,0.0,False
1027003,USA,F,A,0,0.0,False
1027004,DEU,F,A,0,0.0,False
1027005,USA,M,B,0,0.0,False
1027006,DEU,F,A,0,0.0,False
1027007,FRA,M,A,0,0.0,False
1027008,USA,M,B,0,0.0,False
1027009,TUR,F,A,0,0.0,False
1027010,BRA,M,B,0,0.0,False
1027011,GBR,F,B,0,0.0,False
1027012,USA,M,A,0,0.0,False
1027013,MEX,M,A,0,0.0,False
1027014,DEU,F,A,0,0.0,False
1027015,BRA,M,B,0,0.0,False
1027016,USA,U,A,0,0.0,False
1027017,ESP,U,A,0,0.0,False
1027018,AUS,F,B,0,0.0,False
1027019,CAN,M,B,0,0.0,False
1027020,USA,M,A,0,0.0,False
1027021,BRA,F,A,0,0.0,False
1027022,USA,M,A,0,0.0,False
1027023,DEU,F,A,0,0.0,False
1027024,USA,F,B,0,0.0,False
1027025,FRA,F,A,0,0.0,False
1027026,CAN,F,A,0,0.0,False
1027027,GBR,F,B,0,0.0,False
1027028,DEU,F,A,0,0.0,False
1027029,TUR,U,A,0,0.0,False
1027030,ESP,M,B,0,0.0,False
1027031,TUR,M,A,0,0.0,False
1027032,USA,F,A,0,0.0,False
1027033,BRA,M,B,0,0.0,False
1027034,BRA,M,B,0,0.0,False
1027035,DEU,F,A,0,0.0,False
1027036,AUS,F,A,0,0.0,False
1027037,USA,U,B,0,0.0,False
1027038,USA,U,A,0,0.0,False
1027039,USA,U,B,0,0.0,False
1027040,USA,M,A,0,0.0,False
1027041,MEX,M,A,0,0.0,False
1027042,USA,F,B,0,0.0,False
1027043,CAN,F,B,0,0.0,False
1027044,BRA,M,A,0,0.0,False
1027045,USA,F,A,0,0.0,False
1027046,BRA,F,B,0,0.0,False
1027047,USA,M,B,0,0.0,False
1027048,USA,U,B,0,0.0,False
1027049,BRA,F,B,0,0.0,False
1027050,USA,M,B,0,0.0,False
1027051,CAN,M,B,1,18.03,True
1027052,BRA,U,A,0,0.0,False
1027053,DEU,M,A,0,0.0,False
1027054,BRA,M,A,0,0.0,False
1027055,USA,F,A,0,0.0,False
1027056,TUR,M,A,0,0.0,False
1027057,GBR,M,B,0,0.0,False
1027058,DEU,F,A,0,0.0,False
1027059,BRA,U,B,0,0.0,False
1027060,FRA,F,B,0,0.0,False
1027061,DEU,M,A,0,0.0,False
1027062,USA,M,A,0,0.0,False
1027063,FRA,M,A,0,0.0,False
1027064,FRA,F,A,0,0.0,False
1027065,USA,M,B,0,0.0,False
1027066,USA,M,B,0,0.0,False
1027067,ESP,M,B,0,0.0,False
1027068,TUR,O,B,0,0.0,False
1027069,MEX,F,A,0,0.0,False
1027070,GBR,F,B,0,0.0,False
1027071,MEX,M,A,1,58.28,True
1027072,TUR,U,A,0,0.0,False
1027073,ESP,F,A,0,0.0,False
1027074,BRA,F,B,0,0.0,False
1027075,MEX,U,B,0,0.0,False
1027076,GBR,F,B,1,66.8,True
1027077,USA,F,A,0,0.0,False
1027078,AUS,O,B,0,0.0,False
1027079,BRA,M,B,0,0.0,False
1027080,FRA,U,B,0,0.0,False
1027081,BRA,F,B,0,0.0,False
1027082,USA,M,B,0,0.0,False
1027083,USA,U,A,0,0.0,False
1027084,TUR,F,B,0,0.0,False
1027085,USA,F,A,0,0.0,False
1027086,USA,M,B,0,0.0,False
1027087,BRA,F,B,0,0.0,False
1027088,TUR,M,A,0,0.0,False
1027089,BRA,F,A,0,0.0,False
1027090,TUR,M,B,0,0.0,False
1027091,BRA,F,A,0,0.0,False
1027092,USA,F,A,0,0.0,False
1027093,GBR,F,B,0,0.0,False
1027094,DEU,M,A,0,0.0,False
1027095,USA,F,B,0,0.0,False
1027096,AUS,M,B,0,0.0,False
1027097,MEX,M,A,0,0.0,False
1027098,TUR,F,A,0,0.0,False
1027099,DEU,M,A,0,0.0,False
1027101,USA,O,B,0,0.0,False
1027102,USA,M,A,0,0.0,False
1027103,USA,M,B,0,0.0,False
1027104,BRA,F,B,0,0.0,False
1027105,FRA,M,A,0,0.0,False
1027106,GBR,F,A,1,111.82,True
1027107,USA,F,A,0,0.0,False
1027108,FRA,U,A,0,0.0,False
1027109,ESP,M,A,0,0.0,False
1027110,BRA,F,A,0,0.0,False
1027111,USA,M,B,0,0.0,False
1027112,USA,F,B,0,0.0,False
1027113,USA,F,B,0,0.0,False
1027114,BRA,U,B,0,0.0,False
1027115,BRA,M,A,0,0.0,False
1027116,USA,U,B,1,93.03,True
1027117,USA,F,B,0,0.0,False
1027118,DEU,F,A,0,0.0,False
1027119,BRA,F,A,0,0.0,False
1027120,AUS,M,A,0,0.0,False
1027121,BRA,M,B,0,0.0,False
1027122,USA,O,B,0,0.0,False
1027123,TUR,M,B,0,0.0,False
1027124,BRA,F,A,0,0.0,False
1027125,BRA,M,A,0,0.0,False
1027126,BRA,F,A,0,0.0,False
1027127,TUR,M,B,0,0.0,False
1027128,FRA,M,A,0,0.0,False
1027129,BRA,F,A,0,0.0,False
1027130,USA,F,A,0,0.0,False
1027131,AUS,U,A,0,0.0,False
1027132,AUS,O,B,0,0.0,False
1027133,MEX,M,A,0,0.0,False
1027134,MEX,U,A,0,0.0,False
1027135,FRA,F,A,0,0.0,False
1027136,TUR,M,A,0,0.0,False
1027137,UNK,M,B,0,0.0,False
1027138,FRA,F,B,0,0.0,False
1027139,GBR,O,A,0,0.0,False
1027140,USA,F,A,0,0.0,False
1027141,USA,F,A,0,0.0,False
1027142,USA,M,A,0,0.0,False
1027143,BRA,U,B,0,0.0,False
1027144,FRA,M,B,0,0.0,False
1027145,BRA,M,A,0,0.0,False
1027146,TUR,U,B,0,0.0,False
1027147,TUR,M,B,0,0.0,False
1027148,USA,M,A,0,0.0,False
1027149,USA,F,B,0,0.0,False
1027150,FRA,M,A,0,0.0,False
1027151,CAN,M,B,0,0.0,False
1027152,BRA,M,A,0,0.0,False
1027153,USA,F,A,0,0.0,False
1027154,TUR,M,A,0,0.0,False
1027155,USA,M,B,0,0.0,False
1027156,USA,M,A,0,0.0,False
1027157,USA,M,A,0,0.0,False
1027158,DEU,F,B,0,0.0,False
1027159,ESP,O,A,0,0.0,False
1027160,BRA,F,B,0,0.0,False
1027161,BRA,F,A,0,0.0,False
1027162,GBR,F,A,0,0.0,False
1027163,USA,U,A,0,0.0,False
1027164,BRA,F,A,0,0.0,False
1027165,GBR,F,B,0,0.0,False
1027166,MEX,F,A,1,121.84,True
1027167,CAN,M,A,0,0.0,False
1027168,DEU,F,B,0,0.0,False
1027169,ESP,M,A,0,0.0,False
1027170,FRA,O,A,0,0.0,False
1027171,FRA,F,B,0,0.0,False
1027172,MEX,F,B,0,0.0,False
1027173,DEU,F,A,0,0.0,False
1027174,USA,O,B,0,0.0,False
1027175,BRA,M,A,0,0.0,False
1027176,DEU,F,B,0,0.0,False
1027177,USA,F,A,0,0.0,False
1027178,USA,F,A,0,0.0,False
1027179,USA,F,A,0,0.0,False
1027180,CAN,F,B,0,0.0,False
1027181,USA,F,A,1,84.19,True
1027182,BRA,M,A,0,0.0,False
1027183,USA,F,A,0,0.0,False
1027184,CAN,F,A,1,130.19,True
1027185,FRA,M,A,0,0.0,False
1027186,BRA,M,A,0,0.0,False
1027187,MEX,U,A,0,0.0,False
1027188,BRA,F,B,0,0.0,False
1027189,BRA,F,A,0,0.0,False
1027190,USA,F,B,0,0.0,False
1027191,TUR,M,B,0,0.0,False
1027192,DEU,F,A,0,0.0,False
1027193,MEX,M,A,0,0.0,False
1027194,BRA,F,A,0,0.0,False
1027195,USA,O,B,0,0.0,False
1027196,USA,F,A,0,0.0,False
1027197,USA,U,A,0,0.0,False
1027198,GBR,M,B,0,0.0,False
1027199,BRA,F,A,0,0.0,False
1027200,BRA,F,B,0,0.0,False
1027201,DEU,F,B,0,0.0,False
1027202,DEU,U,A,0,0.0,False
1027203,FRA,U,B,0,0.0,False
1027204,USA,M,B,0,0.0,False
1027205,USA,U,A,0,0.0,False
1027206,BRA,F,A,0,0.0,False
1027207,USA,O,B,0,0.0,False
1027208,USA,M,A,1,58.27,True
1027209,USA,M,B,0,0.0,False
1027210,USA,M,A,0,0.0,False
1027211,USA,M,A,0,0.0,False
1027212,TUR,F,A,0,0.0,False
1027213,DEU,F,A,0,0.0,False
1027214,GBR,F,A,0,0.0,False
1027215,BRA,F,A,0,0.0,False
1027216,MEX,M,B,0,0.0,False
1027217,USA,U,A,0,0.0,False
1027218,TUR,O,B,0,0.0,False
1027219,MEX,M,A,0,0.0,False
1027220,USA,M,B,0,0.0,False
1027221,USA,F,B,0,0.0,False
1027222,MEX,F,A,0,0.0,False
1027223,BRA,M,A,0,0.0,False
1027224,DEU,F,B,0,0.0,False
1027225,BRA,U,A,0,0.0,False
1027226,FRA,F,B,0,0.0,False
1027227,ESP,M,A,0,0.0,False
1027228,USA,U,B,0,0.0,False
1027229,DEU,M,B,0,0.0,False
1027230,MEX,F,B,0,0.0,False
1027231,USA,M,A,0,0.0,False
1027232,ESP,M,A,0,0.0,False
1027233,FRA,U,A,0,0.0,False
1027234,DEU,F,A,0,0.0,False
1027235,CAN,M,A,0,0.0,False
1027236,TUR,M,B,0,0.0,False
1027237,BRA,M,B,0,0.0,False
1027238,BRA,M,B,0,0.0,False
1027239,MEX,M,B,0,0.0,False
1027240,CAN,M,B,1,104.73,True
1027241,FRA,U,B,0,0.0,False
1027242,USA,F,A,0,0.0,False
1027243,BRA,F,A,0,0.0,False
1027244,USA,F,A,1,123.11,True
1027245,USA,O,A,0,0.0,False
1027246,ESP,M,A,0,0.0,False
1027247,GBR,M,A,0,0.0,False
1027248,CAN,F,B,0,0.0,False
1027249,TUR,M,A,0,0.0,False
1027250,USA,U,B,0,0.0,False
1027251,USA,F,A,0,0.0,False
1027252,USA,F,A,0,0.0,False
1027253,DEU,U,A,0,0.0,False
1027254,BRA,M,B,0,0.0,False
1027255,GBR,M,B,0,0.0,False
1027256,TUR,U,A,0,0.0,False
1027257,USA,F,A,0,0.0,False
1027258,MEX,M,A,0,0.0,False
1027259,TUR,M,A,0,0.0,False
1027260,GBR,U,A,0,0.0,False
1027261,USA,M,B,0,0.0,False
1027262,BRA,M,A,0,0.0,False
1027263,DEU,M,A,0,0.0,False
1027264,BRA,U,A,0,0.0,False
1027265,USA,F,A,0,0.0,False
1027266,BRA,M,A,0,0.0,False
1027267,BRA,M,B,0,0.0,False
1027268,USA,M,B,1,70.43,True
1027269,GBR,M,B,0,0.0,False
1027270,USA,M,B,0,0.0,False
1027271,BRA,F,B,0,0.0,False
1027272,MEX,M,B,0,0.0,False
1027273,BRA,F,A,0,0.0,False
1027274,BRA,M,A,0,0.0,False
1027275,MEX,M,B,0,0.0,False
1027276,BRA,M,A,0,0.0,False
1027277,USA,M,B,0,0.0,False
1027278,GBR,F,B,0,0.0,False
1027279,BRA,M,B,0,0.0,False
1027280,TUR,M,B,0,0.0,False
1027281,BRA,F,A,0,0.0,False
1027282,DEU,F,A,0,0.0,False
1027283,BRA,F,A,0,0.0,False
1027284,MEX,F,A,0,0.0,False
1027285,USA,U,A,0,0.0,False
1027286,MEX,F,B,0,0.0,False
1027287,FRA,U,B,0,0.0,False
1027288,BRA,F,B,0,0.0,False
1027289,DEU,F,A,0,0.0,False
1027290,MEX,M,A,0,0.0,False
1027291,BRA,M,A,0,0.0,False
1027292,USA,F,B,0,0.0,False
1027293,USA,M,B,0,0.0,False
1027294,DEU,M,B,0,0.0,False
1027295,CAN,O,A,0,0.0,False
1027296,DEU,F,B,0,0.0,False
1027297,CAN,M,A,0,0.0,False
1027298,MEX,F,B,0,0.0,False
1027299,MEX,U,A,0,0.0,False
1027300,BRA,F,A,1,43.82,True
1027301,TUR,U,A,0,0.0,False
1027302,DEU,M,B,0,0.0,False
1027303,BRA,F,B,0,0.0,False
1027304,USA,F,B,0,0.0,False
1027305,GBR,M,A,0,0.0,False
1027306,MEX,U,A,0,0.0,False
1027307,MEX,U,B,0,0.0,False
1027308,USA,U,B,0,0.0,False
1027309,GBR,F,B,0,0.0,False
1027310,DEU,M,B,0,0.0,False
1027311,USA,M,A,0,0.0,False
1027312,TUR,U,B,0,0.0,False
1027313,BRA,M,A,0,0.0,False
1027314,USA,F,B,0,0.0,False
1027315,BRA,F,B,0,0.0,False
1027316,AUS,M,B,0,0.0,False
1027317,ESP,O,A,0,0.0,False
1027318,BRA,M,B,0,0.0,False
1027319,USA,M,B,0,0.0,False
1027320,MEX,M,A,0,0.0,False
1027321,GBR,M,A,0,0.0,False
1027323,TUR,U,B,0,0.0,False
1027324,TUR,F,A,0,0.0,False
1027325,BRA,M,A,0,0.0,False
1027326,MEX,F,A,0,0.0,False
1027327,DEU,F,B,0,0.0,False
1027328,DEU,M,B,0,0.0,False
1027329,MEX,M,A,0,0.0,False
1027330,USA,F,A,0,0.0,False
1027331,USA,F,A,0,0.0,False
1027332,USA,F,B,0,0.0,False
1027333,USA,M,A,0,0.0,False
1027334,USA,U,A,0,0.0,False
1027335,USA,M,B,0,0.0,False
1027336,BRA,F,A,0,0.0,False
1027337,USA,U,B,0,0.0,False
1027338,MEX,F,A,0,0.0,False
1027339,TUR,M,B,0,0.0,False
1027340,TUR,M,A,0,0.0,False
1027341,MEX,F,A,0,0.0,False
1027342,ESP,M,B,0,0.0,False
1027343,USA,M,B,0,0.0,False
1027344,ESP,U,A,0,0.0,False
1027345,DEU,F,B,0,0.0,False
1027346,USA,M,B,0,0.0,False
1027347,DEU,F,B,0,0.0,False
1027348,TUR,F,A,0,0.0,False
1027349,USA,F,A,0,0.0,False
1027350,UNK,M,B,1,122.87,True
1027351,USA,F,A,0,0.0,False
1027352,USA,M,A,0,0.0,False
1027353,CAN,F,A,0,0.0,False
1027354,BRA,U,B,0,0.0,False
1027355,FRA,M,B,0,0.0,False
1027356,ESP,M,A,0,0.0,False
1027357,USA,U,B,0,0.0,False
1027358,USA,M,B,0,0.0,False
1027359,BRA,M,B,0,0.0,False
1027360,TUR,F,A,0,0.0,False
1027361,USA,M,A,2,153.84043253552744,True
1027362,CAN,F,A,0,0.0,False
1027363,USA,F,B,0,0.0,False
1027364,TUR,M,B,0,0.0,False
1027365,BRA,M,B,0,0.0,False
1027366,MEX,M,A,0,0.0,False
1027367,USA,F,B,0,0.0,False
1027368,BRA,F,B,1,93.83,True
1027369,ESP,M,A,0,0.0,False
1027370,DEU,M,B,0,0.0,False
1027371,BRA,O,A,0,0.0,False
1027372,TUR,F,A,0,0.0,False
1027373,BRA,U,B,0,0.0,False
1027374,GBR,M,A,0,0.0,False
1027375,USA,M,A,0,0.0,False
1027376,MEX,M,A,0,0.0,False
1027377,BRA,M,A,0,0.0,False
1027378,GBR,M,A,0,0.0,False
1027379,ESP,U,A,0,0.0,False
1027380,MEX,M,A,0,0.0,False
1027381,TUR,U,B,0,0.0,False
1027382,DEU,M,A,0,0.0,False
1027383,USA,M,A,0,0.0,False
1027384,UNK,F,A,0,0.0,False
1027385,USA,F,A,0,0.0,False
1027386,BRA,F,A,0,0.0,False
1027387,ESP,F,B,0,0.0,False
1027388,GBR,M,A,0,0.0,False
1027389,USA,U,A,0,0.0,False
1027390,USA,F,B,0,0.0,False
1027391,BRA,F,B,0,0.0,False
1027393,UNK,U,B,0,0.0,False
1027394,GBR,M,A,0,0.0,False
1027395,BRA,M,B,0,0.0,False
1027396,FRA,F,A,0,0.0,False
1027397,MEX,F,B,0,0.0,False
1027398,GBR,F,A,0,0.0,False
1027399,USA,M,A,0,0.0,False
1027400,BRA,M,B,0,0.0,False
1027401,USA,F,B,1,425.9,True
1027402,MEX,F,B,0,0.0,False
1027403,DEU,F,A,0,0.0,False
1027404,UNK,F,A,0,0.0,False
1027405,USA,F,B,0,0.0,False
1027406,BRA,M,A,0,0.0,False
1027408,BRA,M,A,0,0.0,False
1027409,USA,U,B,0,0.0,False
1027410,TUR,F,B,0,0.0,False
1027411,DEU,M,A,0,0.0,False
1027412,TUR,U,A,0,0.0,False
1027413,FRA,F,B,0,0.0,False
1027414,USA,F,B,0,0.0,False
1027415,TUR,U,A,0,0.0,False
1027416,GBR,M,A,0,0.0,False
1027417,USA,M,B,0,0.0,False
1027418,USA,F,A,0,0.0,False
1027419,USA,M,B,0,0.0,False
1027421,DEU,F,B,0,0.0,False
1027422,USA,M,A,0,0.0,False
1027423,FRA,F,B,0,0.0,False
1027424,BRA,F,B,0,0.0,False
1027425,MEX,U,B,0,0.0,False
1027426,MEX,M,B,0,0.0,False
1027427,DEU,M,A,0,0.0,False
1027428,USA,F,A,0,0.0,False
1027429,ESP,F,A,0,0.0,False
1027430,DEU,U,B,0,0.0,False
1027431,USA,M,A,0,0.0,False
1027432,USA,M,B,0,0.0,False
1027433,DEU,F,A,0,0.0,False
1027434,DEU,O,A,0,0.0,False
1027435,BRA,F,A,0,0.0,False
1027436,USA,F,B,0,0.0,False
1027437,BRA,F,A,1,31.97,True
1027438,BRA,U,A,0,0.0,False
1027439,FRA,F,B,0,0.0,False
1027440,USA,M,B,1,51.91,True
1027441,BRA,M,B,0,0.0,False
1027442,USA,F,B,2,73.18840419473716,True
1027443,DEU,F,A,0,0.0,False
1027444,GBR,F,A,0,0.0,False
1027445,FRA,F,A,0,0.0,False
1027446,USA,F,B,0,0.0,False
1027447,USA,U,A,0,0.0,False
1027448,BRA,F,A,0,0.0,False
1027449,BRA,U,B,0,0.0,False
1027450,USA,F,B,0,0.0,False
1027451,USA,U,B,0,0.0,False
1027452,USA,F,B,0,0.0,False
1027453,BRA,F,A,0,0.0,False
1027454,BRA,F,B,0,0.0,False
1027455,GBR,M,B,0,0.0,False
1027456,DEU,F,B,0,0.0,False
1027457,USA,F,A,0,0.0,False
1027458,USA,M,A,0,0.0,False
1027459,BRA,M,B,0,0.0,False
1027460,GBR,F,B,0,0.0,False
1027461,BRA,M,B,1,24.74,True
1027462,USA,F,B,0,0.0,False
1027464,CAN,M,A,0,0.0,False
1027465,BRA,U,B,1,38.17,True
1027466,AUS,F,B,0,0.0,False
1027467,MEX,F,A,1,73.13,True
1027468,BRA,M,B,0,0.0,False
1027469,USA,O,B,0,0.0,False
1027470,ESP,F,A,0,0.0,False
1027471,GBR,M,B,0,0.0,False
1027472,BRA,U,A,0,0.0,False
1027473,USA,M,A,0,0.0,False
1027474,BRA,M,A,0,0.0,False
1027475,BRA,F,A,0,0.0,False
1027476,GBR,U,A,0,0.0,False
1027477,USA,O,B,0,0.0,False
1027478,BRA,F,A,0,0.0,False
1027479,MEX,F,B,0,0.0,False
1027480,MEX,F,A,0,0.0,False
1027481,USA,U,A,0,0.0,False
1027482,MEX,F,A,0,0.0,False
1027483,USA,M,B,0,0.0,False
1027484,GBR,F,B,0,0.0,False
1027485,MEX,F,B,0,0.0,False
1027486,ESP,M,B,0,0.0,False
1027487,USA,F,B,0,0.0,False
1027488,TUR,M,B,0,0.0,False
1027489,BRA,M,B,0,0.0,False
1027490,TUR,U,A,0,0.0,False
1027491,USA,M,A,0,0.0,False
1027492,USA,F,B,0,0.0,False
1027493,BRA,F,A,0,0.0,False
1027494,FRA,M,B,0,0.0,False
1027495,USA,F,A,0,0.0,False
1027496,TUR,U,B,0,0.0,False
1027497,AUS,F,B,0,0.0,False
1027498,MEX,F,B,0,0.0,False
1027499,DEU,M,B,0,0.0,False
1027500,BRA,M,B,0,0.0,False
1027501,MEX,F,B,0,0.0,False
1027502,ESP,M,A,0,0.0,False
1027503,USA,U,A,0,0.0,False
1027504,FRA,M,A,0,0.0,False
1027505,USA,U,A,1,123.72,True
1027506,USA,M,B,0,0.0,False
1027507,GBR,M,A,0,0.0,False
1027508,ESP,U,A,0,0.0,False
1027509,USA,U,B,0,0.0,False
1027510,USA,M,A,0,0.0,False
1027511,MEX,F,A,0,0.0,False
1027512,USA,F,B,1,135.66,True
1027513,DEU,F,B,0,0.0,False
1027514,FRA,U,B,0,0.0,False
1027515,BRA,M,A,0,0.0,False
1027516,USA,M,A,0,0.0,False
1027517,DEU,F,B,0,0.0,False
1027518,USA,M,A,0,0.0,False
1027519,USA,F,A,1,70.17,True
1027520,DEU,F,B,0,0.0,False
1027521,USA,F,B,0,0.0,False
1027522,BRA,U,A,0,0.0,False
1027523,USA,F,B,0,0.0,False
1027524,USA,F,B,0,0.0,False
1027525,BRA,U,A,0,0.0,False
1027526,TUR,U,B,0,0.0,False
1027527,DEU,F,A,0,0.0,False
1027528,FRA,F,A,0,0.0,False
1027529,CAN,F,B,1,69.52,True
1027530,USA,M,A,0,0.0,False
1027531,USA,M,A,0,0.0,False
1027532,DEU,M,B,0,0.0,False
1027533,AUS,M,B,0,0.0,False
1027534,GBR,M,A,0,0.0,False
1027535,TUR,F,A,0,0.0,False
1027536,USA,F,B,0,0.0,False
1027537,TUR,F,A,0,0.0,False
1027538,USA,M,B,0,0.0,False
1027539,MEX,F,A,0,0.0,False
1027540,TUR,F,A,0,0.0,False
1027542,BRA,M,A,0,0.0,False
1027543,DEU,F,B,1,116.4,True
1027544,FRA,U,A,1,26.99,True
1027545,TUR,M,A,0,0.0,False
1027546,ESP,F,A,0,0.0,False
1027547,GBR,F,A,0,0.0,False
1027548,BRA,M,B,0,0.0,False
1027549,DEU,M,A,0,0.0,False
1027550,GBR,M,A,0,0.0,False
1027551,FRA,F,A,0,0.0,False
1027552,MEX,U,A,0,0.0,False
1027553,USA,M,A,0,0.0,False
1027554,USA,M,A,0,0.0,False
1027555,USA,F,B,0,0.0,False
1027556,DEU,M,B,0,0.0,False
1027557,DEU,M,B,0,0.0,False
1027558,FRA,U,A,0,0.0,False
1027559,USA,F,A,0,0.0,False
1027560,USA,F,A,0,0.0,False
1027561,DEU,U,B,0,0.0,False
1027562,USA,M,B,0,0.0,False
1027563,DEU,U,B,0,0.0,False
1027564,BRA,M,B,0,0.0,False
1027565,USA,U,B,0,0.0,False
1027566,USA,M,A,0,0.0,False
1027567,ESP,F,A,0,0.0,False
1027569,BRA,M,B,0,0.0,False
1027570,USA,U,A,1,83.8,True
1027571,USA,O,A,0,0.0,False
1027572,AUS,M,A,0,0.0,False
1027573,USA,M,B,0,0.0,False
1027574,DEU,U,B,0,0.0,False
1027575,BRA,O,B,0,0.0,False
1027576,USA,F,B,0,0.0,False
1027577,USA,F,A,0,0.0,False
1027578,MEX,F,A,0,0.0,False
1027579,GBR,F,B,0,0.0,False
1027580,TUR,U,A,0,0.0,False
1027581,MEX,M,B,0,0.0,False
1027582,MEX,F,A,0,0.0,False
1027583,USA,U,A,0,0.0,False
1027584,TUR,F,A,1,56.67,True
1027585,USA,F,A,0,0.0,False
1027587,BRA,F,B,0,0.0,False
1027588,BRA,F,A,0,0.0,False
1027589,USA,F,B,0,0.0,False
1027590,DEU,U,A,0,0.0,False
1027591,BRA,O,B,0,0.0,False
1027592,BRA,M,B,0,0.0,False
1027593,MEX,F,A,0,0.0,False
1027594,DEU,M,A,0,0.0,False
1027595,USA,M,A,0,0.0,False
1027596,BRA,M,B,0,0.0,False
1027597,UNK,F,B,0,0.0,False
1027598,USA,F,A,0,0.0,False
1027599,CAN,U,A,0,0.0,False
1027600,BRA,M,A,0,0.0,False
1027601,BRA,M,B,0,0.0,False
1027602,GBR,F,B,1,103.23,True
1027603,TUR,U,A,0,0.0,False
1027604,FRA,M,A,0,0.0,False
1027605,USA,F,A,0,0.0,False
1027606,USA,M,B,0,0.0,False
1027607,DEU,F,A,0,0.0,False
1027608,DEU,U,B,0,0.0,False
1027609,BRA,U,A,1,2.32,True
1027610,BRA,F,B,0,0.0,False
1027611,FRA,M,B,0,0.0,False
1027612,BRA,M,B,0,0.0,False
1027613,USA,M,B,0,0.0,False
1027614,BRA,F,A,0,0.0,False
1027615,BRA,U,B,0,0.0,False
1027616,MEX,M,B,0,0.0,False
1027617,TUR,F,A,0,0.0,False
1027618,USA,F,B,0,0.0,False
1027619,BRA,F,B,0,0.0,False
1027620,MEX,U,A,0,0.0,False
1027621,GBR,M,B,0,0.0,False
1027622,BRA,F,A,0,0.0,False
1027623,TUR,F,B,0,0.0,False
1027624,BRA,M,A,0,0.0,False
1027625,GBR,U,B,0,0.0,False
1027626,BRA,M,B,0,0.0,False
1027627,CAN,F,A,0,0.0,False
1027628,USA,M,A,0,0.0,False
1027629,FRA,F,B,0,0.0,False
1027630,UNK,M,B,0,0.0,False
1027631,MEX,F,B,0,0.0,False
1027632,USA,U,B,0,0.0,False
1027633,BRA,M,A,0,0.0,False
1027634,USA,F,A,0,0.0,False
1027635,BRA,F,B,0,0.0,False
1027636,FRA,F,A,0,0.0,False
1027637,USA,F,B,0,0.0,False
1027638,USA,F,B,1,20.83,True
1027639,MEX,M,A,0,0.0,False
1027640,AUS,F,B,0,0.0,False
1027641,GBR,M,A,0,0.0,False
1027642,USA,M,A,0,0.0,False
1027643,USA,F,A,0,0.0,False
1027644,DEU,M,A,0,0.0,False
1027645,USA,M,A,0,0.0,False
1027646,GBR,F,B,0,0.0,False
1027647,GBR,M,A,0,0.0,False
1027649,USA,F,A,0,0.0,False
1027650,FRA,F,B,0,0.0,False
1027651,BRA,F,B,0,0.0,False
1027652,FRA,U,B,0,0.0,False
1027653,BRA,M,B,0,0.0,False
1027654,BRA,F,A,0,0.0,False
1027655,DEU,M,A,0,0.0,False
1027656,USA,M,B,0,0.0,False
1027658,USA,F,B,0,0.0,False
1027659,USA,U,A,0,0.0,False
1027660,USA,M,B,0,0.0,False
